symbol,ann_returns,ann_vol,ann_daily_variation,ann_max_drawdown,sharpe_ratio,beta,clusters
WAB,0.03795727679803612,0.20900779646736126,0.2843200841216704,0.4249809372228719,0.3654100731126981,0.5076668090082356,1
WAT,0.08041168304387614,0.1213786556734602,0.19128684493729672,0.14432894839894767,0.6371764202539034,0.4258686809983313,0
WBA,0.008666630049762508,0.14202013254978937,0.2245363989397058,0.38275660605196105,0.23860568939782795,0.42626539327100677,2
WBD,0.02181268842156278,0.23945020047979373,0.35097354622508015,0.4223359090619494,0.43050029375440035,0.39310615843389324,2
WDC,0.05573466846525635,0.3400842397038898,0.3855624168919749,0.6708960578440304,0.4030728757057273,0.8463379681679561,1
WEC,0.0780391869722177,0.013136874428893663,0.1390562039942253,0.06589652142573851,0.7924591574606676,0.08818206322026662,0
WELL,0.05923053792702604,0.07158734247125412,0.19112522769568716,0.28140156525442894,0.5818720418393563,0.10748907256425533,2
WFC,0.021994199400039327,0.0876432352361727,0.18364324439436155,0.26980224497499106,0.3876811129013171,0.40747926588746664,2
WHR,0.010529456511255392,0.19358699299947976,0.26215970466367455,0.4367796926696832,0.3186083729166207,0.508641746472439,1
WM,0.07612648302144837,0.015052731887002818,0.11119394322423232,0.03538093471341949,0.7987498312216998,0.22888148513313025,0
WMB,0.010846930080299244,0.11171177335903612,0.22672085556343216,0.3027829861295147,0.2895566045217611,0.383562319574171,2
WMT,0.08349174035515708,0.07240355656946182,0.14416405846046634,0.17572881980475982,0.7361391493048683,0.2390552149058427,0
WRB,0.07109903489602232,0.024872661255321088,0.1430113886492505,0.05518668167195617,0.7476863697959221,0.26820583300480805,0
WRK,0.04138468931939976,0.1744737844627222,0.2611533582511689,0.49145154704951044,0.3391459142276284,0.6105129756112252,1
WST,0.07914790638318198,0.12950615655250727,0.21265990690811917,0.18773401247724888,0.6724096153258707,0.38870858917497403,0
WTW,0.07055297948218095,0.055833165540131624,0.17466464099972479,0.09520835108948078,0.7218385997173627,0.3951091254240887,0
WY,0.034004393594803894,0.09555732776988266,0.19907341362789802,0.4072012957072736,0.4162500508540488,0.42068776718399387,2
WYNN,0.11940438855634147,0.31755434119724,0.3436312052906515,0.5218712001711437,0.5621690873863404,0.7695651341472385,1
XEL,0.07207704382805369,0.013259980137953764,0.13980643554802147,0.10109281705740222,0.7789896073192484,0.1215326342522729,0
XOM,0.002533960933651047,0.052646315956557777,0.13367040147071718,0.17256681736091214,0.2647972374751755,0.40377234056230715,2
XRAY,0.01843160167228755,0.1607192592005269,0.23040367766394068,0.47527736896587036,0.36076510283112906,0.35453258798272863,2
XYL,0.07296097381605421,0.10854823760537172,0.19671704214284066,0.18652176684837132,0.6431582807923459,0.47978170827822286,0
YUM,0.09034133652473011,0.036115936880938754,0.13504561003295892,0.10578170001304385,0.7375835879742003,0.21995254467000178,0
ZBH,0.04913543126207706,0.1031986940386572,0.1990185109409016,0.20118126372028414,0.5758273357602122,0.37727278216366783,2
ZBRA,0.16564830158850416,0.2725228903535317,0.3162002978684779,0.232991897393847,0.7571149674509201,0.6211780932408002,0
ZION,0.03836097712053421,0.13637949778112166,0.25017743407824056,0.2873186297238237,0.4829814250661254,0.47191675765385893,2
ZTS,0.1343689044988363,0.08180739944189377,0.17516013269812103,0.09203307216473552,0.9200374985728328,0.3870473877215051,0
